Date,day,month,year,Customer Age,Customer Gender,data_country,State_encoded,pro_cat_encoded,Sub_Category_encoded,Quantity,Unit Cost,Unit Price,Cost,Revenue,profit
2015-08-10,10,8,2015,24.0,0,,20,3,13,2.0,37.5,36.0,75.0,72.0,-3.0
2015-08-10,10,8,2015,24.0,1,,25,3,16,1.0,420.0,475.0,420.0,475.0,55.0
2015-08-10,10,8,2015,35.0,0,,25,3,16,2.0,27.5,32.5,55.0,65.0,10.0
2015-08-10,10,8,2015,30.0,1,,25,1,4,1.0,445.0,470.0,445.0,470.0,25.0
2015-08-10,10,8,2015,24.0,0,,20,3,13,2.0,100.0,111.0,200.0,222.0,22.0
2015-08-10,10,8,2015,24.0,1,,25,3,16,1.0,150.0,154.0,150.0,154.0,4.0
2015-08-11,11,8,2015,27.0,1,,25,3,15,2.0,455.0,554.0,910.0,1108.0,198.0
2015-08-11,11,8,2015,30.0,1,,25,1,10,2.0,94.5,106.5,189.0,213.0,24.0
2015-08-12,12,8,2015,44.0,0,,11,1,10,1.0,234.0,287.0,234.0,287.0,53.0
2015-08-12,12,8,2015,36.0,0,,22,3,16,2.0,10.0,10.5,20.0,21.0,1.0
2015-08-12,12,8,2015,40.0,0,,20,3,16,3.0,38.67,51.0,116.0,153.0,37.0
2015-08-12,12,8,2015,40.0,0,,23,2,9,3.0,247.33,256.666667,742.0,770.0,28.0
2015-08-12,12,8,2015,43.0,0,,12,3,13,2.0,10.0,14.0,20.0,28.0,8.0
2015-08-12,12,8,2015,51.0,1,,23,2,11,3.0,814.33,743.333333,2443.0,2230.0,-213.0
2015-08-12,12,8,2015,30.0,1,,25,3,15,1.0,420.0,435.0,420.0,435.0,15.0
2015-08-12,12,8,2015,40.0,0,,23,1,12,3.0,270.0,304.333333,810.0,913.0,103.0
2015-08-12,12,8,2015,43.0,0,,12,3,15,3.0,326.67,401.666667,980.0,1205.0,225.0
2015-08-12,12,8,2015,43.0,0,,12,3,13,2.0,10.0,14.0,20.0,28.0,8.0
2015-08-12,12,8,2015,43.0,0,,12,2,14,2.0,1147.5,1352.5,2295.0,2705.0,410.0
2015-08-12,12,8,2015,43.0,0,,25,2,11,1.0,1701.0,1629.0,1701.0,1629.0,-72.0
2015-08-13,13,8,2015,60.0,0,,25,3,8,2.0,16.0,19.0,32.0,38.0,6.0
2015-08-13,13,8,2015,27.0,1,,25,3,15,1.0,105.0,109.0,105.0,109.0,4.0
2015-08-13,13,8,2015,24.0,1,,25,3,16,3.0,3.33,3.666667,10.0,11.0,1.0
2015-08-13,13,8,2015,24.0,1,,25,3,16,2.0,360.0,395.5,720.0,791.0,71.0
2015-08-13,13,8,2015,24.0,1,,25,2,14,3.0,256.33,246.0,769.0,738.0,-31.0
2015-08-14,14,8,2015,30.0,1,,25,3,13,2.0,25.0,30.0,50.0,60.0,10.0
2015-08-14,14,8,2015,46.0,0,,21,3,16,1.0,150.0,195.0,150.0,195.0,45.0
2015-08-14,14,8,2015,46.0,0,,21,3,16,1.0,522.0,667.0,522.0,667.0,145.0
2015-08-14,14,8,2015,39.0,1,,23,3,13,3.0,23.33,24.0,70.0,72.0,2.0
2015-08-14,14,8,2015,28.0,1,,25,3,15,2.0,175.0,204.5,350.0,409.0,59.0
2015-08-14,14,8,2015,30.0,1,,25,3,13,3.0,45.0,44.666667,135.0,134.0,-1.0
2015-08-14,14,8,2015,39.0,1,,23,2,14,2.0,1160.0,1080.0,2320.0,2160.0,-160.0
2015-08-14,14,8,2015,28.0,1,,25,3,15,3.0,315.0,345.666667,945.0,1037.0,92.0
2015-08-15,15,8,2015,36.0,0,,24,3,16,2.0,22.0,24.0,44.0,48.0,4.0
2015-08-15,15,8,2015,55.0,1,,23,3,13,2.0,10.0,11.0,20.0,22.0,2.0
2015-08-15,15,8,2015,36.0,0,,24,3,16,3.0,6.67,7.666667,20.0,23.0,3.0
2015-08-15,15,8,2015,42.0,0,,19,1,1,2.0,63.0,46.5,126.0,93.0,-33.0
2015-08-15,15,8,2015,42.0,0,,19,1,12,2.0,100.0,104.5,200.0,209.0,9.0
2015-08-16,16,8,2015,46.0,0,,9,2,14,1.0,2320.0,1620.0,2320.0,1620.0,-700.0
2015-08-16,16,8,2015,31.0,0,,24,1,10,2.0,117.0,138.0,234.0,276.0,42.0
2015-08-16,16,8,2015,46.0,0,,9,3,13,2.0,130.0,107.0,260.0,214.0,-46.0
2015-08-17,17,8,2015,36.0,0,,23,3,3,2.0,636.0,714.5,1272.0,1429.0,157.0
2015-08-17,17,8,2015,42.0,0,,20,3,16,1.0,30.0,36.0,30.0,36.0,6.0
2015-08-17,17,8,2015,42.0,0,,20,3,15,2.0,105.0,125.5,210.0,251.0,41.0
2015-08-17,17,8,2015,42.0,0,,20,2,9,3.0,794.67,971.333333,2384.0,2914.0,530.0
2015-08-17,17,8,2015,30.0,0,,23,1,12,1.0,850.0,900.0,850.0,900.0,50.0
2015-08-17,17,8,2015,32.0,1,,25,2,14,1.0,2295.0,2094.0,2295.0,2094.0,-201.0
2015-08-17,17,8,2015,42.0,0,,20,3,16,2.0,203.0,215.0,406.0,430.0,24.0
2015-08-17,17,8,2015,34.0,1,,25,1,10,3.0,87.0,83.0,261.0,249.0,-12.0
2015-08-17,17,8,2015,42.0,0,,20,3,5,3.0,256.67,375.333333,770.0,1126.0,356.0
2015-08-18,18,8,2015,37.0,0,,6,3,13,2.0,125.0,132.5,250.0,265.0,15.0
2015-08-18,18,8,2015,37.0,0,,6,2,14,3.0,773.33,909.666667,2320.0,2729.0,409.0
2015-08-18,18,8,2015,37.0,0,,6,3,15,2.0,385.0,482.0,770.0,964.0,194.0
2015-08-18,18,8,2015,32.0,0,,24,3,15,2.0,192.5,202.0,385.0,404.0,19.0
2015-08-18,18,8,2015,32.0,0,,24,2,14,1.0,2295.0,2235.0,2295.0,2235.0,-60.0
2015-08-18,18,8,2015,29.0,1,,19,3,15,1.0,490.0,712.0,490.0,712.0,222.0
2015-08-18,18,8,2015,32.0,0,,24,1,12,1.0,1150.0,1289.0,1150.0,1289.0,139.0
2015-08-18,18,8,2015,28.0,0,,24,3,13,3.0,87.0,94.666667,261.0,284.0,23.0
2015-08-18,18,8,2015,28.0,0,,24,3,13,1.0,55.0,62.0,55.0,62.0,7.0
2015-08-18,18,8,2015,32.0,0,,24,1,10,3.0,21.0,20.333333,63.0,61.0,-2.0
2015-08-19,19,8,2015,26.0,0,,16,1,12,1.0,486.0,334.0,486.0,334.0,-152.0
2015-08-19,19,8,2015,28.0,1,,25,3,16,3.0,163.33,187.666667,490.0,563.0,73.0
2015-08-19,19,8,2015,28.0,1,,25,3,16,3.0,10.0,11.0,30.0,33.0,3.0
2015-08-19,19,8,2015,28.0,1,,25,3,15,1.0,875.0,874.0,875.0,874.0,-1.0
2015-08-19,19,8,2015,27.0,1,,24,3,15,2.0,455.0,448.0,910.0,896.0,-14.0
2015-08-20,20,8,2015,35.0,0,,25,1,12,2.0,75.0,73.0,150.0,146.0,-4.0
2015-08-20,20,8,2015,39.0,1,,16,2,14,2.0,1147.5,1161.5,2295.0,2323.0,28.0
2015-08-21,21,8,2015,38.0,1,,24,3,16,3.0,5.0,5.333333,15.0,16.0,1.0
2015-08-21,21,8,2015,38.0,0,,24,3,16,3.0,30.0,33.0,90.0,99.0,9.0
2015-08-21,21,8,2015,53.0,1,,25,2,14,2.0,1160.0,1088.5,2320.0,2177.0,-143.0
2015-08-21,21,8,2015,38.0,0,,24,3,15,2.0,157.5,183.0,315.0,366.0,51.0
2015-08-21,21,8,2015,38.0,1,,24,3,16,3.0,268.33,281.0,805.0,843.0,38.0
2015-08-21,21,8,2015,53.0,1,,25,3,15,3.0,70.0,81.333333,210.0,244.0,34.0
2015-08-21,21,8,2015,53.0,1,,25,3,16,3.0,18.33,17.666667,55.0,53.0,-2.0
2015-08-21,21,8,2015,38.0,0,,24,3,16,1.0,175.0,182.0,175.0,182.0,7.0
2015-08-21,21,8,2015,53.0,1,,25,3,16,1.0,175.0,178.0,175.0,178.0,3.0
2015-08-22,22,8,2015,45.0,0,,22,2,14,2.0,1147.5,1164.0,2295.0,2328.0,33.0
2015-08-22,22,8,2015,34.0,1,,25,3,16,1.0,27.0,32.0,27.0,32.0,5.0
2015-08-22,22,8,2015,32.0,0,,24,3,16,3.0,16.67,17.333333,50.0,52.0,2.0
2015-08-22,22,8,2015,34.0,1,,25,3,16,1.0,301.0,349.0,301.0,349.0,48.0
2015-08-22,22,8,2015,32.0,0,,24,3,16,2.0,420.0,478.0,840.0,956.0,116.0
2015-08-22,22,8,2015,32.0,0,,24,3,15,2.0,420.0,461.5,840.0,923.0,83.0
2015-08-22,22,8,2015,36.0,1,,25,3,8,1.0,199.0,190.0,199.0,190.0,-9.0
2015-08-22,22,8,2015,35.0,0,,25,1,12,3.0,216.0,273.333333,648.0,820.0,172.0
2015-08-23,23,8,2015,32.0,0,,24,3,16,3.0,37.33,40.666667,112.0,122.0,10.0
2015-08-23,23,8,2015,26.0,1,,2,2,14,1.0,2320.0,2344.0,2320.0,2344.0,24.0
2015-08-23,23,8,2015,32.0,0,,24,3,16,3.0,97.67,99.666667,293.0,299.0,6.0
2015-08-23,23,8,2015,26.0,1,,2,3,15,3.0,198.33,272.666667,595.0,818.0,223.0
2015-08-24,24,8,2015,26.0,0,,25,3,16,2.0,98.0,93.0,196.0,186.0,-10.0
2015-08-24,24,8,2015,26.0,0,,25,3,16,2.0,8.0,9.5,16.0,19.0,3.0
2015-08-24,24,8,2015,58.0,1,,25,3,15,3.0,326.67,368.666667,980.0,1106.0,126.0
2015-08-24,24,8,2015,58.0,1,,25,2,14,3.0,765.0,710.333333,2295.0,2131.0,-164.0
2015-08-24,24,8,2015,30.0,0,,17,3,16,3.0,183.67,240.666667,551.0,722.0,171.0
2015-08-24,24,8,2015,30.0,0,,17,3,16,2.0,12.5,18.0,25.0,36.0,11.0
2015-08-24,24,8,2015,30.0,0,,17,3,16,2.0,23.0,30.0,46.0,60.0,14.0
2015-08-24,24,8,2015,38.0,0,,25,2,14,1.0,2320.0,2290.0,2320.0,2290.0,-30.0
2015-08-24,24,8,2015,38.0,0,,25,3,3,2.0,159.0,187.5,318.0,375.0,57.0
2015-08-24,24,8,2015,27.0,1,,25,3,15,2.0,367.5,390.0,735.0,780.0,45.0
2015-08-25,25,8,2015,26.0,0,,25,3,16,1.0,105.0,122.0,105.0,122.0,17.0
2015-08-25,25,8,2015,26.0,0,,25,3,16,2.0,17.5,19.5,35.0,39.0,4.0
2015-08-25,25,8,2015,27.0,1,,25,3,15,2.0,525.0,562.0,1050.0,1124.0,74.0
2015-08-25,25,8,2015,24.0,1,,11,2,14,3.0,765.0,828.666667,2295.0,2486.0,191.0
2015-08-25,25,8,2015,27.0,1,,25,1,12,2.0,550.0,559.0,1100.0,1118.0,18.0
2015-08-25,25,8,2015,38.0,0,,24,3,16,3.0,17.67,19.0,53.0,57.0,4.0
2015-08-25,25,8,2015,26.0,0,,25,3,16,3.0,4.67,5.0,14.0,15.0,1.0
2015-08-25,25,8,2015,38.0,0,,24,3,16,1.0,90.0,89.0,90.0,89.0,-1.0
2015-08-25,25,8,2015,38.0,0,,24,3,16,2.0,507.5,583.5,1015.0,1167.0,152.0
2015-08-25,25,8,2015,62.0,1,,25,1,10,1.0,63.0,69.0,63.0,69.0,6.0
2015-08-26,26,8,2015,27.0,1,,24,3,15,2.0,87.5,89.0,175.0,178.0,3.0
2015-08-26,26,8,2015,24.0,1,,5,3,16,2.0,315.0,297.5,630.0,595.0,-35.0
2015-08-26,26,8,2015,24.0,1,,5,3,16,1.0,30.0,38.0,30.0,38.0,8.0
2015-08-26,26,8,2015,27.0,1,,24,2,11,2.0,270.0,277.5,540.0,555.0,15.0
2015-08-26,26,8,2015,24.0,1,,5,3,16,1.0,69.0,71.0,69.0,71.0,2.0
2015-08-26,26,8,2015,24.0,1,,5,3,8,1.0,80.0,111.0,80.0,111.0,31.0
2015-08-26,26,8,2015,24.0,1,,5,2,14,3.0,765.0,669.333333,2295.0,2008.0,-287.0
2015-08-26,26,8,2015,27.0,1,,21,3,15,2.0,175.0,241.5,350.0,483.0,133.0
2015-08-26,26,8,2015,27.0,1,,21,3,16,1.0,580.0,778.0,580.0,778.0,198.0
2015-08-26,26,8,2015,27.0,1,,21,3,16,1.0,135.0,184.0,135.0,184.0,49.0
2015-08-27,27,8,2015,42.0,0,,23,3,16,2.0,179.5,182.5,359.0,365.0,6.0
2015-08-27,27,8,2015,26.0,0,,25,3,16,2.0,232.0,244.0,464.0,488.0,24.0
2015-08-27,27,8,2015,64.0,1,,24,3,15,3.0,58.33,65.666667,175.0,197.0,22.0
2015-08-27,27,8,2015,19.0,1,,24,1,10,3.0,42.0,44.0,126.0,132.0,6.0
2015-08-28,28,8,2015,63.0,1,,24,2,14,2.0,1147.5,1074.5,2295.0,2149.0,-146.0
2015-08-28,28,8,2015,38.0,0,,24,3,15,3.0,315.0,351.0,945.0,1053.0,108.0
2015-08-28,28,8,2015,38.0,0,,24,3,16,3.0,13.33,13.666667,40.0,41.0,1.0
2015-08-28,28,8,2015,38.0,0,,24,3,16,1.0,245.0,247.0,245.0,247.0,2.0
2015-08-28,28,8,2015,53.0,0,,25,1,12,1.0,1300.0,1344.0,1300.0,1344.0,44.0
2015-08-28,28,8,2015,53.0,1,,25,3,16,1.0,945.0,1033.0,945.0,1033.0,88.0
2015-08-28,28,8,2015,53.0,1,,25,3,16,2.0,18.5,19.0,37.0,38.0,1.0
2015-08-28,28,8,2015,27.0,0,,24,3,16,1.0,420.0,517.0,420.0,517.0,97.0
2015-08-28,28,8,2015,27.0,0,,24,3,16,2.0,15.0,17.0,30.0,34.0,4.0
2015-08-28,28,8,2015,43.0,0,,13,2,14,3.0,765.0,919.0,2295.0,2757.0,462.0
2015-08-29,29,8,2015,39.0,1,,23,2,11,2.0,850.5,783.0,1701.0,1566.0,-135.0
2015-08-29,29,8,2015,30.0,1,,25,3,15,1.0,700.0,772.0,700.0,772.0,72.0
2015-08-29,29,8,2015,44.0,0,,24,3,16,3.0,338.33,350.666667,1015.0,1052.0,37.0
2015-08-29,29,8,2015,45.0,1,,14,3,15,2.0,402.5,476.0,805.0,952.0,147.0
2015-08-29,29,8,2015,38.0,0,,24,3,16,2.0,225.0,243.0,450.0,486.0,36.0
2015-08-29,29,8,2015,45.0,1,,14,2,14,2.0,1147.5,1354.5,2295.0,2709.0,414.0
2015-08-29,29,8,2015,27.0,1,,21,3,15,3.0,58.33,71.333333,175.0,214.0,39.0
2015-08-29,29,8,2015,44.0,0,,24,3,16,1.0,7.0,8.0,7.0,8.0,1.0
2015-08-29,29,8,2015,39.0,1,,23,1,12,2.0,150.0,157.0,300.0,314.0,14.0
2015-08-30,30,8,2015,24.0,0,,25,2,14,2.0,384.5,365.0,769.0,730.0,-39.0
2015-08-30,30,8,2015,36.0,1,,24,3,8,1.0,64.0,65.0,64.0,65.0,1.0
2015-08-31,31,8,2015,39.0,1,,23,1,12,1.0,650.0,627.0,650.0,627.0,-23.0
2015-08-31,31,8,2015,32.0,1,,22,3,16,3.0,0.67,0.666667,2.0,2.0,0.0
2015-08-31,31,8,2015,32.0,1,,22,3,16,1.0,150.0,156.0,150.0,156.0,6.0
2015-08-31,31,8,2015,22.0,1,,24,3,15,1.0,1015.0,1127.0,1015.0,1127.0,112.0
2015-08-31,31,8,2015,37.0,1,,22,3,8,3.0,77.0,78.333333,231.0,235.0,4.0
2015-08-31,31,8,2015,39.0,1,,23,2,14,3.0,765.0,771.666667,2295.0,2315.0,20.0
2015-08-31,31,8,2015,30.0,1,,25,3,15,3.0,268.33,308.666667,805.0,926.0,121.0
2015-08-31,31,8,2015,53.0,1,,25,2,14,3.0,765.0,655.666667,2295.0,1967.0,-328.0
2015-08-31,31,8,2015,53.0,1,,25,3,16,2.0,13.5,15.5,27.0,31.0,4.0
2015-08-31,31,8,2015,39.0,1,,23,3,15,1.0,525.0,612.0,525.0,612.0,87.0
2015-09-01,1,9,2015,22.0,0,,18,3,13,1.0,125.0,174.0,125.0,174.0,49.0
2015-09-01,1,9,2015,21.0,0,,11,2,14,2.0,1147.5,1349.5,2295.0,2699.0,404.0
2015-09-01,1,9,2015,36.0,1,,18,1,12,2.0,250.0,354.5,500.0,709.0,209.0
2015-09-01,1,9,2015,22.0,0,,18,3,13,2.0,4.5,6.5,9.0,13.0,4.0
2015-09-01,1,9,2015,48.0,1,,25,3,8,2.0,4.0,4.5,8.0,9.0,1.0
2015-09-02,2,9,2015,40.0,0,,23,2,11,1.0,2443.0,2318.0,2443.0,2318.0,-125.0
2015-09-02,2,9,2015,29.0,1,,19,1,12,2.0,300.0,276.0,600.0,552.0,-48.0
2015-09-02,2,9,2015,38.0,0,,25,2,14,3.0,765.0,800.666667,2295.0,2402.0,107.0
2015-09-02,2,9,2015,34.0,1,,25,3,16,1.0,35.0,36.0,35.0,36.0,1.0
2015-09-02,2,9,2015,36.0,0,,24,3,16,2.0,35.0,39.0,70.0,78.0,8.0
2015-09-02,2,9,2015,53.0,1,,25,3,16,2.0,455.0,510.0,910.0,1020.0,110.0
2015-09-02,2,9,2015,40.0,0,,23,1,12,2.0,108.0,105.5,216.0,211.0,-5.0
2015-09-02,2,9,2015,30.0,1,,14,1,12,2.0,432.0,595.5,864.0,1191.0,327.0
2015-09-02,2,9,2015,36.0,0,,24,3,16,2.0,525.0,504.0,1050.0,1008.0,-42.0
2015-09-03,3,9,2015,32.0,0,,22,3,15,2.0,52.5,56.5,105.0,113.0,8.0
2015-09-03,3,9,2015,46.0,0,,21,3,16,1.0,20.0,27.0,20.0,27.0,7.0
2015-09-03,3,9,2015,46.0,0,,21,3,16,3.0,116.67,162.0,350.0,486.0,136.0
2015-09-03,3,9,2015,27.0,1,,21,3,16,3.0,9.0,11.333333,27.0,34.0,7.0
2015-09-03,3,9,2015,32.0,0,,22,2,14,1.0,2295.0,2133.0,2295.0,2133.0,-162.0
2015-09-03,3,9,2015,38.0,0,,24,3,16,1.0,425.0,471.0,425.0,471.0,46.0
2015-09-03,3,9,2015,61.0,1,,23,3,16,3.0,12.0,13.666667,36.0,41.0,5.0
2015-09-03,3,9,2015,61.0,1,,23,3,16,2.0,86.0,96.5,172.0,193.0,21.0
2015-09-04,4,9,2015,31.0,0,,24,1,12,1.0,756.0,870.0,756.0,870.0,114.0
2015-09-04,4,9,2015,35.0,1,,19,3,15,3.0,81.67,65.0,245.0,195.0,-50.0
2015-09-04,4,9,2015,31.0,0,,24,1,10,3.0,60.0,62.333333,180.0,187.0,7.0
2015-09-06,6,9,2015,41.0,0,,13,2,14,2.0,1160.0,1338.5,2320.0,2677.0,357.0
2015-09-06,6,9,2015,41.0,0,,13,3,13,2.0,90.0,115.0,180.0,230.0,50.0
2015-09-06,6,9,2015,41.0,0,,13,3,13,3.0,43.33,60.0,130.0,180.0,50.0
2015-09-07,7,9,2015,53.0,1,,25,3,16,2.0,57.5,64.5,115.0,129.0,14.0
2015-09-07,7,9,2015,53.0,1,,25,3,16,1.0,350.0,338.0,350.0,338.0,-12.0
2015-09-07,7,9,2015,53.0,1,,25,3,15,3.0,93.33,96.666667,280.0,290.0,10.0
2015-09-07,7,9,2015,53.0,1,,24,1,12,1.0,550.0,526.0,550.0,526.0,-24.0
2015-09-07,7,9,2015,50.0,1,,22,3,16,1.0,84.0,102.0,84.0,102.0,18.0
2015-09-07,7,9,2015,50.0,1,,22,3,16,3.0,326.0,380.0,978.0,1140.0,162.0
2015-09-07,7,9,2015,36.0,0,,22,3,16,3.0,16.0,17.333333,48.0,52.0,4.0
2015-09-07,7,9,2015,24.0,1,,21,3,15,3.0,326.67,432.333333,980.0,1297.0,317.0
2015-09-07,7,9,2015,36.0,0,,22,3,16,3.0,93.33,102.0,280.0,306.0,26.0
2015-09-08,8,9,2015,54.0,1,,18,3,16,2.0,20.5,28.0,41.0,56.0,15.0
2015-09-08,8,9,2015,37.0,0,,23,1,12,2.0,25.0,27.5,50.0,55.0,5.0
2015-09-08,8,9,2015,54.0,1,,18,3,16,2.0,20.0,28.0,40.0,56.0,16.0
2015-09-08,8,9,2015,39.0,0,,25,3,16,3.0,81.67,83.333333,245.0,250.0,5.0
2015-09-08,8,9,2015,39.0,0,,25,3,16,2.0,37.5,43.0,75.0,86.0,11.0
2015-09-08,8,9,2015,28.0,0,,24,1,10,1.0,162.0,178.0,162.0,178.0,16.0
2015-09-08,8,9,2015,39.0,0,,25,3,15,3.0,70.0,70.0,210.0,210.0,0.0
2015-09-08,8,9,2015,28.0,1,,25,3,16,2.0,65.0,73.0,130.0,146.0,16.0
2015-09-08,8,9,2015,28.0,1,,25,3,15,1.0,210.0,231.0,210.0,231.0,21.0
2015-09-08,8,9,2015,30.0,0,,17,3,16,3.0,7.0,8.0,21.0,24.0,3.0
2015-09-09,9,9,2015,35.0,0,,25,3,8,1.0,111.0,115.0,111.0,115.0,4.0
2015-09-09,9,9,2015,58.0,0,,25,3,13,3.0,70.0,87.0,210.0,261.0,51.0
2015-09-09,9,9,2015,49.0,0,,14,2,9,2.0,371.0,498.5,742.0,997.0,255.0
2015-09-09,9,9,2015,58.0,0,,25,2,14,1.0,2320.0,2179.0,2320.0,2179.0,-141.0
2015-09-09,9,9,2015,34.0,1,,25,3,16,3.0,338.33,337.333333,1015.0,1012.0,-3.0
2015-09-09,9,9,2015,31.0,1,,16,1,10,3.0,30.0,25.333333,90.0,76.0,-14.0
2015-09-09,9,9,2015,31.0,1,,16,2,14,1.0,2320.0,1774.0,2320.0,1774.0,-546.0
2015-09-09,9,9,2015,35.0,0,,25,3,16,2.0,45.0,46.0,90.0,92.0,2.0
2015-09-09,9,9,2015,28.0,0,,19,3,15,1.0,735.0,587.0,735.0,587.0,-148.0
2015-09-10,10,9,2015,30.0,1,,25,1,10,1.0,252.0,304.0,252.0,304.0,52.0
2015-09-10,10,9,2015,60.0,1,,25,2,14,2.0,1160.0,912.0,2320.0,1824.0,-496.0
2015-09-10,10,9,2015,34.0,0,,24,3,3,3.0,530.0,536.333333,1590.0,1609.0,19.0
2015-09-10,10,9,2015,40.0,0,,20,3,16,2.0,420.0,522.5,840.0,1045.0,205.0
2015-09-10,10,9,2015,40.0,0,,19,2,14,3.0,765.0,791.333333,2295.0,2374.0,79.0
2015-09-10,10,9,2015,40.0,0,,20,3,16,2.0,33.0,39.0,66.0,78.0,12.0
2015-09-10,10,9,2015,62.0,1,,23,1,12,3.0,360.0,341.666667,1080.0,1025.0,-55.0
2015-09-10,10,9,2015,39.0,1,,23,3,16,2.0,31.0,36.0,62.0,72.0,10.0
2015-09-10,10,9,2015,39.0,1,,23,3,16,2.0,29.0,33.5,58.0,67.0,9.0
2015-09-10,10,9,2015,39.0,1,,23,3,16,3.0,26.67,30.666667,80.0,92.0,12.0
2015-09-11,11,9,2015,32.0,0,,22,1,1,1.0,45.0,43.0,45.0,43.0,-2.0
2015-09-11,11,9,2015,45.0,1,,12,2,14,3.0,765.0,967.0,2295.0,2901.0,606.0
2015-09-11,11,9,2015,23.0,1,,7,2,11,3.0,373.33,313.666667,1120.0,941.0,-179.0
2015-09-11,11,9,2015,45.0,1,,12,3,15,2.0,35.0,45.0,70.0,90.0,20.0
2015-09-11,11,9,2015,32.0,0,,22,2,14,3.0,773.33,695.666667,2320.0,2087.0,-233.0
2015-09-11,11,9,2015,45.0,1,,12,3,16,3.0,175.0,246.333333,525.0,739.0,214.0
2015-09-11,11,9,2015,52.0,1,,25,2,11,1.0,540.0,487.0,540.0,487.0,-53.0
2015-09-12,12,9,2015,39.0,1,,23,3,13,1.0,100.0,111.0,100.0,111.0,11.0
2015-09-12,12,9,2015,58.0,1,,25,3,15,3.0,315.0,364.0,945.0,1092.0,147.0
2015-09-12,12,9,2015,27.0,1,,25,1,12,2.0,600.0,599.0,1200.0,1198.0,-2.0
2015-09-12,12,9,2015,32.0,1,,22,3,16,3.0,116.67,142.333333,350.0,427.0,77.0
2015-09-12,12,9,2015,32.0,1,,22,3,16,3.0,6.67,7.333333,20.0,22.0,2.0
2015-09-12,12,9,2015,40.0,0,,13,3,13,3.0,16.67,22.666667,50.0,68.0,18.0
2015-09-12,12,9,2015,32.0,1,,22,3,8,2.0,119.5,134.5,239.0,269.0,30.0
2015-09-12,12,9,2015,40.0,0,,13,3,13,1.0,50.0,70.0,50.0,70.0,20.0
2015-09-13,13,9,2015,20.0,1,,23,1,10,3.0,15.0,17.666667,45.0,53.0,8.0
2015-09-13,13,9,2015,33.0,0,,20,3,13,1.0,5.0,7.0,5.0,7.0,2.0
2015-09-13,13,9,2015,53.0,1,,25,3,8,1.0,72.0,73.0,72.0,73.0,1.0
2015-09-13,13,9,2015,53.0,1,,25,3,13,1.0,50.0,58.0,50.0,58.0,8.0
2015-09-13,13,9,2015,53.0,1,,25,2,14,2.0,1147.5,932.5,2295.0,1865.0,-430.0
2015-09-13,13,9,2015,33.0,0,,20,2,14,1.0,2320.0,2205.0,2320.0,2205.0,-115.0
2015-09-13,13,9,2015,32.0,0,,19,2,14,3.0,765.0,601.0,2295.0,1803.0,-492.0
2015-09-13,13,9,2015,53.0,1,,25,3,13,2.0,10.0,10.0,20.0,20.0,0.0
2015-09-13,13,9,2015,53.0,1,,25,3,5,2.0,770.0,921.0,1540.0,1842.0,302.0
2015-09-13,13,9,2015,33.0,0,,20,3,13,1.0,100.0,86.0,100.0,86.0,-14.0
2015-09-13,13,9,2015,29.0,0,,16,1,12,3.0,54.0,49.0,162.0,147.0,-15.0
2015-09-13,13,9,2015,52.0,1,,23,3,3,3.0,265.0,272.333333,795.0,817.0,22.0
2015-09-13,13,9,2015,28.0,1,,23,1,10,2.0,18.0,19.5,36.0,39.0,3.0
2015-09-13,13,9,2015,61.0,0,,25,1,4,3.0,592.67,628.333333,1778.0,1885.0,107.0
2015-09-13,13,9,2015,41.0,0,,18,2,14,1.0,2320.0,2726.0,2320.0,2726.0,406.0
2015-09-13,13,9,2015,41.0,0,,18,3,13,1.0,25.0,35.0,25.0,35.0,10.0
2015-09-13,13,9,2015,41.0,0,,18,3,13,3.0,60.0,77.666667,180.0,233.0,53.0
2015-09-14,14,9,2015,44.0,0,,11,1,10,1.0,207.0,267.0,207.0,267.0,60.0
2015-09-14,14,9,2015,27.0,1,,23,2,9,3.0,247.33,213.333333,742.0,640.0,-102.0
2015-09-14,14,9,2015,35.0,1,,24,3,5,2.0,522.5,571.5,1045.0,1143.0,98.0
2015-09-14,14,9,2015,37.0,0,,25,3,5,1.0,715.0,748.0,715.0,748.0,33.0
2015-09-15,15,9,2015,31.0,0,,21,2,14,3.0,773.33,868.666667,2320.0,2606.0,286.0
2015-09-16,16,9,2015,30.0,0,,11,1,12,1.0,54.0,70.0,54.0,70.0,16.0
2015-09-16,16,9,2015,39.0,1,,22,1,1,1.0,225.0,216.0,225.0,216.0,-9.0
2015-09-16,16,9,2015,39.0,1,,22,2,14,2.0,1147.5,1002.0,2295.0,2004.0,-291.0
2015-09-16,16,9,2015,42.0,1,,24,3,8,1.0,40.0,44.0,40.0,44.0,4.0
2015-09-17,17,9,2015,49.0,0,,14,2,14,2.0,1147.5,788.0,2295.0,1576.0,-719.0
2015-09-17,17,9,2015,42.0,1,,18,3,13,1.0,80.0,107.0,80.0,107.0,27.0
2015-09-17,17,9,2015,42.0,1,,18,3,13,3.0,42.0,56.0,126.0,168.0,42.0
2015-09-17,17,9,2015,34.0,1,,25,1,12,2.0,675.0,650.5,1350.0,1301.0,-49.0
2015-09-18,18,9,2015,37.0,0,,25,3,5,3.0,348.33,340.0,1045.0,1020.0,-25.0
2015-09-18,18,9,2015,30.0,1,,25,3,15,1.0,945.0,1076.0,945.0,1076.0,131.0
